TABLE_SCHEMA,TABLE_NAME,ORDINAL_POSITION,COLUMN_NAME,DATA_TYPE,IS_NULLABLE,COLUMN_DEFAULT,COLUMN_COMMENT
ods_mariadb_2b,ods_a168_category,11,singleday_in_times,varchar,YES,,"source_type=int(11); 單日最高存款次數, 0為不限制"
ods_mariadb_2b,ods_a168_category,12,out_single_mix,varchar,YES,,"source_type=decimal(16,4); 單筆最低提款限額, 0為不限制"
ods_mariadb_2b,ods_a168_category,13,out_single_max,varchar,YES,,"source_type=decimal(16,4); 單筆最高提款限額, 0為不限制"
ods_mariadb_2b,ods_a168_category,14,out_singleday_max,varchar,YES,,"source_type=decimal(16,4); 單日最高提款總額, 0為不限制"
ods_mariadb_2b,ods_a168_category,15,singleday_out_times,varchar,YES,,"source_type=decimal(16,4); 單日最高提款次數, 0為不限制"
ods_mariadb_2b,ods_a168_category,16,out_platform_fee_rate,varchar,YES,,"source_type=decimal(15,4); 提款平台處理費%"
ods_mariadb_2b,ods_a168_category,17,out_fee_times,varchar,YES,,source_type=tinyint(1); 提款手續費免費次數
ods_mariadb_2b,ods_a168_category,18,out_fee_rate,varchar,YES,,"source_type=decimal(15,4); 提款手續費%"
ods_mariadb_2b,ods_a168_category,19,feedback_type,varchar,YES,,"source_type=enum(''hall'',''game''); 返水範圍"
ods_mariadb_2b,ods_a168_category,20,feedback_rate,varchar,YES,,"source_type=text; ""有效返水%  feedback_type:hall→{""""LIVE"""":[{""""gamecode"""":""""1,2"""",""""rate"""":""""0.3%""""}],""""SPORT"""":[{""""gamecode"""":""""5002,5006"""",""""rate"""":""""0.1%""""}],""""SLOT"""":[{""""gamecode"""":""""5003,5004,5005"""",""""rate"""":""""0.4%""""}]} feedback_type:game,→{""""LIVE"""":[{""""code"""":""""101,201(EX:AG百家)"""",""""rate"""":""""0.1%""""},{""""code"""":""""102,202(EX:AG龍虎)"""",""""rate"""":""""0.3%""""},{""""code"""":""""103"""",""""rate"""":""""0.4%""""},{""""code"""":""""104"""",""""rate"""":""""0.4%""""},{""""code"""":""""105"""",""""rate"""":""""0.2%""""},{""""code"""":""""107"""",""""rate"""":""""0.5%""""},{""""code"""":""""108"""",""""rate"""":""""0.3%""""},{""""code"""":""""110"""",""""rate"""":""""0.2%""""},{""""code"""":""""111"""",""""rate"""":""""0.5%""""},{""""code"""":""""112"""",""""rate"""":""""0.5%""""},{""""code"""":""""113"""",""""rate"""":""""0.5%""""},{""""code"""":""""117"""",""""rate"""":""""0.4%""""},{""""code"""":""""121"""",""""rate"""":""""0.3%""""}],""""SPORT"""":[{""""code"""":""""133,233(EX:IBC串關)"
ods_mariadb_2b,ods_a168_category,21,upgrade,varchar,YES,,"source_type=text; 升級{""vaild"":""100000"",""deposit"":""100000""}"
ods_mariadb_2b,ods_a168_category,22,keep,varchar,YES,,"source_type=text; 保級{""vaild"":""10000"",""deposit"":""10000""}"
ods_mariadb_2b,ods_a168_category,23,status,varchar,YES,,source_type=tinyint(1); 軟刪除設定 1:軟刪除 ，因為level和aid是索引唯一，所以軟刪除也請把該筆level1更新成sn
ods_mariadb_2b,ods_a168_category,24,remark,varchar,YES,,source_type=text; 備註
ods_mariadb_2b,ods_a168_category,25,op_lv,varchar,YES,,source_type=int(11); 操作者層級
ods_mariadb_2b,ods_a168_category,26,op_id,varchar,YES,,source_type=int(11); 操作者ID
ods_mariadb_2b,ods_a168_category,27,op_ip,varchar,YES,,source_type=varchar(50); 操作者IP
ods_mariadb_2b,ods_a168_category,28,settingtime,varchar,YES,,source_type=timestamp; 建立時間
ods_mariadb_2b,ods_a168_category,29,updatetime,varchar,YES,,source_type=timestamp; 最後操作時間
ods_mariadb_2b,ods_a168_category,30,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_category,31,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_category,32,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_category,33,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_categoryLevel,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_categoryLevel,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_categoryLevel,3,lv_id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_categoryLevel,4,level,varchar,YES,,source_type=int(11); 層級等級
ods_mariadb_2b,ods_a168_categoryLevel,5,name,varchar,YES,,source_type=varchar(20); 層級名稱
ods_mariadb_2b,ods_a168_categoryLevel,6,isDefalut,varchar,YES,,"source_type=enum(''Y'',''N''); 預設層級"
ods_mariadb_2b,ods_a168_categoryLevel,7,status,varchar,YES,,source_type=int(11); 狀態
ods_mariadb_2b,ods_a168_categoryLevel,8,depositLimitMin,varchar,YES,,"source_type=decimal(16,4); 最低存款限額, 0為不限制"
ods_mariadb_2b,ods_a168_categoryLevel,9,depositLimitMax,varchar,YES,,"source_type=decimal(16,4); 最高存款限額, 0為不限制"
ods_mariadb_2b,ods_a168_categoryLevel,10,withdrawLimitMin,varchar,YES,,"source_type=decimal(16,4); 最低提款限額, 0為不限制"
ods_mariadb_2b,ods_a168_categoryLevel,11,withdrawLimitMax,varchar,YES,,"source_type=decimal(16,4); 最高提款限額, 0為不限制"
ods_mariadb_2b,ods_a168_categoryLevel,12,upgradeCondition,varchar,YES,,source_type=varchar(20); 晉級條件
ods_mariadb_2b,ods_a168_categoryLevel,13,keepCondition,varchar,YES,,source_type=varchar(20); 保級條件
ods_mariadb_2b,ods_a168_categoryLevel,14,build_time,varchar,YES,,source_type=timestamp; 建立時間
ods_mariadb_2b,ods_a168_categoryLevel,15,remark,varchar,YES,,source_type=varchar(20); 備註
ods_mariadb_2b,ods_a168_categoryLevel,16,op_level,varchar,YES,,source_type=int(11); 操作者層級
ods_mariadb_2b,ods_a168_categoryLevel,17,op_mid,varchar,YES,,source_type=int(11); 操作者編號
ods_mariadb_2b,ods_a168_categoryLevel,18,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_categoryLevel,19,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_categoryLevel,20,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_categoryLevel,21,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_change_log,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_change_log,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_change_log,3,id,varchar,YES,,source_type=int(11); 序號
ods_mariadb_2b,ods_a168_change_log,4,function,varchar,YES,,source_type=varchar(30); 功能
ods_mariadb_2b,ods_a168_change_log,5,content,varchar,YES,,source_type=varchar(500); 指令
ods_mariadb_2b,ods_a168_change_log,6,lv,varchar,YES,,source_type=int(11); 操作者層級
ods_mariadb_2b,ods_a168_change_log,7,operator,varchar,YES,,source_type=int(11); 操作者
ods_mariadb_2b,ods_a168_change_log,8,optime,varchar,YES,,source_type=datetime; 操作時間
ods_mariadb_2b,ods_a168_change_log,9,ip,varchar,YES,,source_type=varchar(255); 操作者ip
ods_mariadb_2b,ods_a168_change_log,10,utp,varchar,YES,,source_type=varchar(1); 操作者utp
ods_mariadb_2b,ods_a168_change_log,11,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_change_log,12,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_change_log,13,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_change_log,14,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_close_tip_list,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_close_tip_list,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_close_tip_list,3,game_user,varchar,YES,,source_type=varchar(30); 
ods_mariadb_2b,ods_a168_close_tip_list,4,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_close_tip_list,5,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_close_tip_list,6,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_close_tip_list,7,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_control,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_control,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_control,3,con001,varchar,YES,,source_type=int(11); sn
ods_mariadb_2b,ods_a168_control,4,con002,varchar,YES,,source_type=varchar(30); id
ods_mariadb_2b,ods_a168_control,5,con003,varchar,YES,,source_type=varchar(50); pw
ods_mariadb_2b,ods_a168_control,6,con004,varchar,YES,,source_type=varchar(30); name
ods_mariadb_2b,ods_a168_control,7,con005,varchar,YES,,source_type=char(10); power
ods_mariadb_2b,ods_a168_control,8,con006,varchar,YES,,source_type=timestamp; last_login
ods_mariadb_2b,ods_a168_control,9,con007,varchar,YES,,source_type=char(15); last_ip
ods_mariadb_2b,ods_a168_control,10,con008,varchar,YES,,"source_type=enum(''Y'',''N''); enable"
ods_mariadb_2b,ods_a168_control,11,con009,varchar,YES,,source_type=int(11); login_error
ods_mariadb_2b,ods_a168_control,12,rolesId,varchar,YES,,source_type=int(11); 角色ID
ods_mariadb_2b,ods_a168_control,13,chkKey,varchar,YES,,source_type=varchar(100); 
ods_mariadb_2b,ods_a168_control,14,chkLock,varchar,YES,,"source_type=enum(''Y'',''N''); 是否鎖定"
ods_mariadb_2b,ods_a168_control,15,last_chpsw,varchar,YES,,source_type=timestamp; 上次修改密碼時間
ods_mariadb_2b,ods_a168_control,16,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_control,17,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_control,18,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_control,19,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_control_login,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_control_login,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_control_login,3,clg001,varchar,YES,,source_type=int(11); ctl_id
ods_mariadb_2b,ods_a168_control_login,4,clg002,varchar,YES,,source_type=int(11); site
ods_mariadb_2b,ods_a168_control_login,5,clg003,varchar,YES,,source_type=varchar(50); sid
ods_mariadb_2b,ods_a168_control_login,6,clg004,varchar,YES,,source_type=timestamp; this_login
ods_mariadb_2b,ods_a168_control_login,7,clg005,varchar,YES,,source_type=timestamp; last_login
ods_mariadb_2b,ods_a168_control_login,8,clg006,varchar,YES,,source_type=char(15); ip
ods_mariadb_2b,ods_a168_control_login,9,clg007,varchar,YES,,source_type=text; info
ods_mariadb_2b,ods_a168_control_login,10,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_control_login,11,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_control_login,12,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_control_login,13,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_conversion,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_conversion,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_conversion,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_conversion,4,mid,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_conversion,5,type,varchar,YES,,source_type=int(11); 0:出碼，1:轉碼
ods_mariadb_2b,ods_a168_conversion,6,money,varchar,YES,,"source_type=decimal(10,4); 金額"
ods_mariadb_2b,ods_a168_conversion,7,curmoney,varchar,YES,,"source_type=decimal(10,4); 當前額度"
ods_mariadb_2b,ods_a168_conversion,8,etype,varchar,YES,,source_type=int(11); 1:帳房提出2:接線員提出
ods_mariadb_2b,ods_a168_conversion,9,employee1,varchar,YES,,source_type=int(11); 碼房人員
ods_mariadb_2b,ods_a168_conversion,10,employee1name,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_conversion,11,employee2,varchar,YES,,source_type=int(11); 接線人員
ods_mariadb_2b,ods_a168_conversion,12,employee2name,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_conversion,13,updatetime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_conversion,14,addtime,varchar,YES,,source_type=datetime; 
ods_mariadb_2b,ods_a168_conversion,15,status,varchar,YES,,"source_type=int(11); 1:申請,2:完成,9:失敗"
ods_mariadb_2b,ods_a168_conversion,16,iom_id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_conversion,17,phonenumber,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_conversion,18,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_conversion,19,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_conversion,20,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_conversion,21,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_ctl_rto,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_ctl_rto,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_ctl_rto,3,ctl001,varchar,YES,,source_type=int(11); play
ods_mariadb_2b,ods_a168_ctl_rto,4,ctl002,varchar,YES,,source_type=int(11); item
ods_mariadb_2b,ods_a168_ctl_rto,5,ctl003,varchar,YES,,source_type=varchar(10); ctl
ods_mariadb_2b,ods_a168_ctl_rto,6,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_ctl_rto,7,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_ctl_rto,8,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_ctl_rto,9,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_currency,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_currency,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_currency,3,id,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_currency,4,code,varchar,YES,,source_type=varchar(5); 
ods_mariadb_2b,ods_a168_currency,5,name,varchar,YES,,source_type=varchar(20); 
ods_mariadb_2b,ods_a168_currency,6,origin_rate,varchar,YES,,"source_type=decimal(8,4); 修改之前匯率"
ods_mariadb_2b,ods_a168_currency,7,rate,varchar,YES,,"source_type=decimal(8,4); 匯率"
ods_mariadb_2b,ods_a168_currency,8,base,varchar,YES,,source_type=bit(1); 預設
ods_mariadb_2b,ods_a168_currency,9,edittime,varchar,YES,,source_type=datetime; 最後修改時間
ods_mariadb_2b,ods_a168_currency,10,iplocation,varchar,YES,,source_type=text; 允許地區
ods_mariadb_2b,ods_a168_currency,11,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_currency,12,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_currency,13,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_currency,14,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_dailyreport,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_dailyreport,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_dailyreport,3,id,varchar,YES,,source_type=bigint(20); 
ods_mariadb_2b,ods_a168_dailyreport,4,time,varchar,YES,,source_type=date; 日期
ods_mariadb_2b,ods_a168_dailyreport,5,bet02,varchar,YES,,source_type=int(11); 遊戲編號
ods_mariadb_2b,ods_a168_dailyreport,6,bet05,varchar,YES,,source_type=int(11); 會員編號
ods_mariadb_2b,ods_a168_dailyreport,7,bet13,varchar,YES,,"source_type=decimal(16,4); 下注金額"
ods_mariadb_2b,ods_a168_dailyreport,8,bet14,varchar,YES,,"source_type=decimal(16,4); 派彩金額"
ods_mariadb_2b,ods_a168_dailyreport,9,bet15,varchar,YES,,"source_type=decimal(16,4); 會員退水%數"
ods_mariadb_2b,ods_a168_dailyreport,10,bet41,varchar,YES,,"source_type=decimal(16,4); 有效投注"
ods_mariadb_2b,ods_a168_dailyreport,11,bet18,varchar,YES,,source_type=int(11); LV1ID
ods_mariadb_2b,ods_a168_dailyreport,12,bet19,varchar,YES,,source_type=int(11); LV2ID
ods_mariadb_2b,ods_a168_dailyreport,13,bet20,varchar,YES,,source_type=int(11); LV3ID
ods_mariadb_2b,ods_a168_dailyreport,14,bet21,varchar,YES,,source_type=int(11); LV4ID
ods_mariadb_2b,ods_a168_dailyreport,15,bet22,varchar,YES,,source_type=int(11); LV5ID
ods_mariadb_2b,ods_a168_dailyreport,16,bet23,varchar,YES,,"source_type=decimal(16,4); LV1佔成"
ods_mariadb_2b,ods_a168_dailyreport,17,bet24,varchar,YES,,"source_type=decimal(16,4); LV2佔成"
ods_mariadb_2b,ods_a168_dailyreport,18,bet25,varchar,YES,,"source_type=decimal(16,4); LV3佔成"
ods_mariadb_2b,ods_a168_dailyreport,19,bet26,varchar,YES,,"source_type=decimal(16,4); LV4佔成"
ods_mariadb_2b,ods_a168_dailyreport,20,bet27,varchar,YES,,"source_type=decimal(16,4); LV5佔成"
ods_mariadb_2b,ods_a168_dailyreport,21,bet28,varchar,YES,,"source_type=decimal(16,4); LV1退水"
ods_mariadb_2b,ods_a168_dailyreport,22,bet29,varchar,YES,,"source_type=decimal(16,4); LV2退水"
ods_mariadb_2b,ods_a168_dailyreport,23,bet30,varchar,YES,,"source_type=decimal(16,4); LV3退水"
ods_mariadb_2b,ods_a168_dailyreport,24,bet31,varchar,YES,,"source_type=decimal(16,4); LV4退水"
ods_mariadb_2b,ods_a168_dailyreport,25,bet32,varchar,YES,,"source_type=decimal(16,4); LV5退水"
ods_mariadb_2b,ods_a168_dailyreport,26,bet39,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_dailyreport,27,bet10,varchar,YES,,source_type=int(11); 幣別
ods_mariadb_2b,ods_a168_dailyreport,28,bet11,varchar,YES,,"source_type=decimal(16,4); 匯率"
ods_mariadb_2b,ods_a168_dailyreport,29,category,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_dailyreport,30,count,varchar,YES,,source_type=int(11); 筆數
ods_mariadb_2b,ods_a168_dailyreport,31,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_dailyreport,32,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_dailyreport,33,ods_table_name,varchar,YES,,ODS表名
ods_mariadb_2b,ods_a168_dailyreport,34,sync_time,datetime,YES,,同步时间
ods_mariadb_2b,ods_a168_dailyreport2,1,__source_pk,varchar,NO,,源行唯一键：优先源主键/唯一键MD5，无主键则整行MD5
ods_mariadb_2b,ods_a168_dailyreport2,2,dt,date,NO,,StarRocks日分区日期：优先来源业务时间，无时间字段则同步当天
ods_mariadb_2b,ods_a168_dailyreport2,3,id,varchar,YES,,source_type=bigint(20); 
ods_mariadb_2b,ods_a168_dailyreport2,4,time,varchar,YES,,source_type=date; 日期
ods_mariadb_2b,ods_a168_dailyreport2,5,bet02,varchar,YES,,source_type=int(11); 遊戲編號
ods_mariadb_2b,ods_a168_dailyreport2,6,bet05,varchar,YES,,source_type=int(11); 會員編號
ods_mariadb_2b,ods_a168_dailyreport2,7,bet13,varchar,YES,,"source_type=decimal(16,4); 下注金額"
ods_mariadb_2b,ods_a168_dailyreport2,8,bet14,varchar,YES,,"source_type=decimal(16,4); 派彩金額"
ods_mariadb_2b,ods_a168_dailyreport2,9,bet15,varchar,YES,,"source_type=decimal(16,4); 會員退水%數"
ods_mariadb_2b,ods_a168_dailyreport2,10,bet41,varchar,YES,,"source_type=decimal(16,4); 有效投注"
ods_mariadb_2b,ods_a168_dailyreport2,11,bet18,varchar,YES,,source_type=int(11); LV1ID
ods_mariadb_2b,ods_a168_dailyreport2,12,bet19,varchar,YES,,source_type=int(11); LV2ID
ods_mariadb_2b,ods_a168_dailyreport2,13,bet20,varchar,YES,,source_type=int(11); LV3ID
ods_mariadb_2b,ods_a168_dailyreport2,14,bet21,varchar,YES,,source_type=int(11); LV4ID
ods_mariadb_2b,ods_a168_dailyreport2,15,bet22,varchar,YES,,source_type=int(11); LV5ID
ods_mariadb_2b,ods_a168_dailyreport2,16,bet23,varchar,YES,,"source_type=decimal(16,4); LV1佔成"
ods_mariadb_2b,ods_a168_dailyreport2,17,bet24,varchar,YES,,"source_type=decimal(16,4); LV2佔成"
ods_mariadb_2b,ods_a168_dailyreport2,18,bet25,varchar,YES,,"source_type=decimal(16,4); LV3佔成"
ods_mariadb_2b,ods_a168_dailyreport2,19,bet26,varchar,YES,,"source_type=decimal(16,4); LV4佔成"
ods_mariadb_2b,ods_a168_dailyreport2,20,bet27,varchar,YES,,"source_type=decimal(16,4); LV5佔成"
ods_mariadb_2b,ods_a168_dailyreport2,21,bet28,varchar,YES,,"source_type=decimal(16,4); LV1退水"
ods_mariadb_2b,ods_a168_dailyreport2,22,bet29,varchar,YES,,"source_type=decimal(16,4); LV2退水"
ods_mariadb_2b,ods_a168_dailyreport2,23,bet30,varchar,YES,,"source_type=decimal(16,4); LV3退水"
ods_mariadb_2b,ods_a168_dailyreport2,24,bet31,varchar,YES,,"source_type=decimal(16,4); LV4退水"
ods_mariadb_2b,ods_a168_dailyreport2,25,bet32,varchar,YES,,"source_type=decimal(16,4); LV5退水"
ods_mariadb_2b,ods_a168_dailyreport2,26,bet39,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_dailyreport2,27,bet10,varchar,YES,,source_type=int(11); 幣別
ods_mariadb_2b,ods_a168_dailyreport2,28,bet11,varchar,YES,,"source_type=decimal(16,4); 匯率"
ods_mariadb_2b,ods_a168_dailyreport2,29,category,varchar,YES,,source_type=int(11); 
ods_mariadb_2b,ods_a168_dailyreport2,30,count,varchar,YES,,source_type=int(11); 筆數
ods_mariadb_2b,ods_a168_dailyreport2,31,risk,varchar,YES,,source_type=tinyint(1); 風險單1:是
ods_mariadb_2b,ods_a168_dailyreport2,32,source_db,varchar,YES,,来源库
ods_mariadb_2b,ods_a168_dailyreport2,33,source_table,varchar,YES,,来源表
ods_mariadb_2b,ods_a168_dailyreport2,34,ods_table_name,varchar,YES,,ODS表名
